Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
34.91350591523661,3.562048804069492e-05,132.3615352470835,9.062134472017076e-06,13.71345117939619
36.50048345683827,1.983399659262148e-05,139.1554758512852,1.216486600800223e-05,69.9472323687425
38.08746099843994,5.275549575304509e-06,68.34959721457598,1.146951838371025e-05,77.48016319361014
39.6744385400416,1.37575345866863e-05,2.297069803375643,8.416036709377751e-06,177.9349850881688
41.26141608164326,2.155854353074849e-05,177.7658081560023,1.010507049487282e-05,143.9920940808101
42.84839362324493,1.764797167837594e-05,162.8813528799641,2.288140973647424e-06,121.8175170848425
44.43537116484659,1.522512936356675e-05,108.8452930988744,1.878809203856653e-05,84.01080680197568
46.02234870644826,1.787739028680231e-05,96.8234090371465,4.128798827937823e-05,69.83519049494583
47.60932624804992,1.803301950456207e-05,111.5503719886997,5.232554564944072e-05,59.77362337076141
49.19630378965159,2.301634757160139e-05,148.5084119668544,5.035565029864476e-05,46.97913092129616
50.78328133125325,3.740800603483224e-05,161.2872918434893,3.822093576843971e-05,36.38362273258552
52.37025887285491,4.19828039691757e-05,149.9570467643896,1.946885670669573e-05,14.02000611900398
53.95723641445657,3.979449270346022e-05,132.2371320787175,9.668916832450376e-06,117.2234664921879
55.54421395605824,3.864345933661357e-05,118.4251862629582,1.07586432514798e-05,69.382565233438
57.13119149765991,2.848839066401531e-05,95.79508325691604,1.281927979521598e-05,84.29233076859802
58.71816903926157,2.505477377418295e-05,30.16776476411842,1.907938816418625e-05,84.69799141118705
60.30514658086324,3.917163064385136e-05,0.2275708735992095,1.591506942064304e-05,53.5626361715485
61.8921241224649,5.779598452718499e-05,1.463168826168866,1.730896067475327e-05,142.1625535648071
63.47910166406656,7.14187453716631e-05,7.511399788012167,3.849411321098338e-05,110.6013940940291
65.06607920566823,6.517399130802547e-05,12.67174916525432,4.478144092390973e-05,103.5390016570317
66.65305674726989,6.419146613048784e-05,17.01031762277326,3.994687886599824e-05,94.68243567099206
68.24003428887156,6.322004214521421e-05,16.39589247702901,2.957866769472536e-05,75.50557053965798
69.82701183047323,6.678686907718303e-05,6.103056137023791,1.418672154699956e-05,8.816421991105102
71.41398937207488,9.167809287272887e-05,172.3391196648386,1.43148937200059e-05,139.8045914077512
73.00096691367655,0.0001009877156004692,165.9209422829978,4.236332975078461e-06,8.347232282769795
74.5879444552782,8.54273979143483e-05,166.1645894060515,2.460349155778642e-05,176.9624888319455
76.17492199687987,6.939739160991989e-05,169.8075977754897,3.79486238783094e-05,177.6809297580635
77.76189953848154,4.744418224357109e-05,4.455640478094547,4.635089125162557e-05,9.948164854455236
79.3488770800832,3.35051505619334e-05,36.14678154320198,4.616667229637844e-05,36.68378242253374
80.93585462168487,3.052202162643241e-05,44.54706959666861,3.860349198597488e-05,56.27359194540728
82.52283216328652,1.593884870955147e-05,25.81675591548126,3.238315615854305e-05,43.48318213487758
84.10980970488819,1.998402742164249e-05,93.09198318736192,3.109848838760275e-05,15.025429004789
85.69678724648986,4.782991230480442e-05,69.58345709553612,4.074055824798114e-05,161.7878468953885
87.28376478809152,6.458314594754828e-05,71.53143111794397,6.524561303711497e-05,144.2325140048836
88.87074232969319,6.24547975643381e-05,83.61896661765088,7.772254796123529e-05,135.6647641004425
90.45771987129486,3.927825879748326e-05,81.37224916030212,6.986938259246549e-05,130.3385521940986
92.04469741289651,6.210315075067577e-06,76.36601854077283,5.621375886230333e-05,125.7390183895021
93.63167495449818,2.395527905183807e-05,56.4359068566893,4.112203489020946e-05,121.7030470680424
95.21865249609985,4.328288401406475e-05,71.7600880502028,1.287496884595285e-05,113.948064633659
96.8056300377015,4.879574006244395e-05,74.89843091119117,2.13333559445728e-05,128.9181112866705
98.39260757930317,5.387326398664003e-05,52.63854647192089,3.877852767841729e-05,126.6679954074336
99.97958512090483,7.108057091720852e-05,41.26029369222932,4.308157284158657e-05,135.9174686328684
101.5665626625065,6.840941955923751e-05,36.25178697763042,4.160844154402907e-05,148.1919703456408
103.1535402041082,4.90443578699779e-05,21.91588834013047,2.787270134032576e-05,160.2200626263263
104.7405177457098,2.998291446002207e-05,168.9399524755302,1.186510930180339e-05,4.739325605584229
106.3274952873115,2.822577183538981e-05,91.48541274572935,3.56079652115537e-06,123.5673452831549
107.9144728289131,4.790117125741977e-05,57.27922808983058,2.006025338543727e-05,0.7555236757820312
109.5014503705148,4.598761304201946e-05,54.92091296441711,3.383120100355872e-05,9.702595545988579
111.0884279121165,1.630270959654907e-05,88.31314619842419,3.634471564789515e-05,28.19459510004588
112.6754054537181,3.60494730984839e-05,5.799839997818213,4.107853323787945e-05,43.35326317857752
114.2623829953198,5.619172207662808e-05,6.298471423511491,3.232964503798272e-05,46.16447760053374
115.8493605369215,6.010087668628804e-05,23.0085970223903,1.055381663232821e-05,68.32975572049767
117.4363380785231,6.602984865260179e-05,54.51218248098416,4.821841916910356e-06,76.49150332642478
119.0233156201248,6.785017116544946e-05,85.28032446073364,2.464778713854436e-05,110.6294809000859
120.6102931617265,7.309686195540525e-05,99.59111464198547,3.675209092121482e-05,117.4688181254446
122.1972707033281,6.560501483689092e-05,96.37732886985707,3.852125375380294e-05,134.3019954175516
123.7842482449298,3.5390481829458e-05,98.20730251780978,4.002946334051702e-05,148.6083381277817
125.3712257865315,7.278163776580273e-06,98.16838473806894,3.665759456256799e-05,141.5096886883809
126.9582033281331,9.147169320361455e-06,23.85281020483638,3.490229584914934e-05,125.7959017339348
128.5451808697348,9.114426689287403e-06,53.6407814298417,2.810497233902905e-05,111.8028895653518
130.1321584113365,1.244088872931471e-05,89.21761121771864,1.794615988494785e-05,110.8497724227431
131.7191359529381,1.688441016425616e-05,54.0566222104547,1.921505203210793e-05,168.4570242111261
133.3061134945398,2.961488186418069e-05,169.6837652031739,2.464066696829787e-05,26.98461328956062
134.8930910361414,4.355479384695509e-05,142.5519226039184,2.400381450325894e-05,56.3326542439615
136.4800685777431,3.519999984623283e-05,110.4699275852572,1.130596470734224e-05,62.46950834851584
138.0670461193448,4.089062926784449e-05,60.77585355006467,2.387521241419268e-05,50.01100700926812
139.6540236609465,6.558663991128812e-05,39.36677871399019,5.561290224877657e-05,52.20430308607227
141.2410012025481,7.956083597307046e-05,32.93698749978331,6.14066469365038e-05,61.18920554829035
142.8279787441498,6.148166235439353e-05,37.43103129934318,5.539768092359973e-05,73.77928095548172
144.4149562857514,3.287693692382661e-05,80.25207059309605,4.103760035557727e-05,82.00649797942954
146.0019338273531,5.454551516785479e-05,135.5870315206029,1.272263812083225e-05,98.52728310522643
147.5889113689548,8.646159868566862e-05,145.8965145397252,1.267475912696736e-05,67.5657719293887
149.1758889105564,0.0001046545840014884,147.9823392396817,1.742911944556686e-05,92.53115006906991
150.7628664521581,0.0001127612408239586,140.8144991007545,1.993616149584641e-05,114.4068842635987
152.3498439937597,0.000115707966679466,132.1736418535565,2.330062898397574e-05,120.9919678794549
153.9368215353614,0.0001001900831391543,127.5181343698655,2.550323498840052e-05,116.5372381342206
155.5237990769631,7.380391492777993e-05,120.4426706937252,2.517741744499717e-05,106.3272772765977
157.1107766185647,6.232269631807833e-05,118.1719579712762,2.061210676295976e-05,103.7812663907623
158.6977541601664,5.755699553580246e-05,137.115810267217,1.951393306347566e-05,95.53110381170643
160.2847317017681,5.273038780745255e-05,170.3764927468701,1.215656993521517e-05,75.94235690982518
161.8717092433697,5.237905344775162e-05,15.28297334983271,7.937696880222261e-06,97.95860350712134
163.4586867849714,4.635548153278255e-05,36.94261482245233,9.141169740426626e-06,95.97912654810277
165.045664326573,2.806047839128417e-05,71.40396774352897,1.281949430791033e-05,40.63289687180767
166.6326418681747,7.266118563748157e-06,161.8342266165551,3.694205573956379e-05,48.30341539917259
168.2196194097764,2.012301288995956e-05,69.11989623817909,6.367712731763591e-05,52.29781814754968
169.8065969513781,2.351552285216947e-05,60.2499780461677,7.391933305112045e-05,54.15265335221084
171.3935744929797,2.320214556273353e-05,17.96942935911098,6.688162181360965e-05,46.59124470150529
172.9805520345814,4.285707533743185e-05,148.2890562982872,6.016659442174027e-05,32.13066838854072
174.567529576183,7.142609944332681e-05,132.4220601607642,5.686344854745875e-05,18.92951168819002
176.1545071177847,7.40132177015119e-05,138.5052718997263,6.146104968179514e-05,9.216540270164147
177.7414846593864,5.825437906319526e-05,143.1101772053296,6.098756884293723e-05,7.614593311775327
179.328462200988,4.661549089131165e-05,121.6960162960272,5.321912258474273e-05,13.47573847184769
180.9154397425897,3.994003431099503e-05,120.6417523453686,5.176304048565398e-05,19.39976321580928
182.5024172841914,4.151179068107383e-05,135.4819722105804,4.847663201124991e-05,27.77619389981789
184.089394825793,5.071925580113781e-05,129.3146817319376,4.915881634436638e-05,39.02526478159667
185.6763723673947,4.394514669716298e-05,144.937665295294,5.313856781717923e-05,37.76278867211446
187.2633499089964,4.323884205829749e-05,4.704675623923796,3.954409500341619e-05,28.78395243093157
188.850327450598,4.082989340439209e-05,9.327716868222304,1.900259193410759e-05,177.9943515821837
190.4373049921997,3.558852195219301e-05,171.3157687780613,1.766577464152593e-05,120.8231960513482
192.0242825338013,3.699724137688298e-05,154.4770228817891,1.708654489408668e-05,79.349744615094
193.611260075403,3.579017380036586e-05,114.1694528575041,1.241425579488629e-05,12.90113275443493
195.1982376170047,4.448498088711939e-05,69.64577771428523,1.95775920542954e-05,121.9994156166037
196.7852151586063,5.270248534249038e-05,36.81672199202308,2.881792776369089e-05,106.5214919189676
198.372192700208,7.83334305872356e-05,19.33697980879951,2.438769551055392e-05,106.676495927365
199.9591702418097,0.0001025163505796025,14.40644849002368,1.009213063198526e-05,69.42158537689969
201.5461477834113,0.0001050494418509355,15.39744927807347,1.51521964485255e-05,152.1247838051882
203.133125325013,9.285117788694233e-05,23.35102167158869,2.630368310990178e-05,118.8803545753445
204.7201028666147,8.162307203244362e-05,28.97187731117977,3.627179275731873e-05,120.3870949039685
206.3070804082163,6.126363404148224e-05,33.31056794758448,3.643428307690742e-05,131.9045234448578
207.894057949818,2.681015370425139e-05,38.69904163695706,2.774013817227403e-05,147.523766338724
209.4810354914196,2.096205189755836e-05,161.4091357381613,2.733920176769216e-05,177.986427957601
211.0680130330213,4.083884075433524e-05,137.431923726751,3.097702031957877e-05,21.52262941312129
212.654990574623,5.395032032026177e-05,113.1278043283084,2.57125413605715e-05,38.99007682660974
214.2419681162247,6.826118983762942e-05,101.8711121486452,1.563518512817384e-05,86.72159202074937
215.8289456578263,8.319116246294967e-05,100.6599881316056,2.138466234198787e-05,144.5588807795611
217.415923199428,0.0001085469537750915,98.29306589632948,1.800480877078264e-05,161.5626001233158
219.0029007410296,0.000109128413866079,94.63312909486365,1.110375925272221e-05,149.6599301792255
220.5898782826313,7.38393191518479e-05,95.53898051670404,1.206652342408168e-05,137.4991626895343
222.176855824233,4.113674111323073e-05,107.1311275781085,6.43439146919537e-06,162.1693104503739
223.7638333658346,1.751478501256172e-06,56.6863931111482,9.607631976132053e-06,10.62826946516521
225.3508109074363,4.176560086628226e-05,115.9803222916422,2.735158982778916e-05,171.2934114245207
226.937788449038,4.976128826684506e-05,118.1564669159754,3.725541291003239e-05,168.3573442295876
228.5247659906396,3.986394598073026e-05,128.4392007654071,2.45130595906628e-05,177.9757132526688
230.1117435322413,2.996454184151992e-05,126.3062580378329,7.288832226437062e-06,153.3648992168981
231.698721073843,1.50934390195716e-05,133.4648259592514,1.938143497949296e-05,101.4756334714861
233.2856986154446,1.710248690231756e-05,45.15312659898433,2.803108331343202e-05,110.0109138256641
234.8726761570463,3.232706563742372e-05,70.32769766835895,3.423828642366563e-05,111.3167668871197
236.4596536986479,3.468800257211489e-05,84.17224304630024,4.976854259310223e-05,115.2444330479656
238.0466312402496,1.940330366569326e-05,86.0313915509124,5.302499128375007e-05,116.7471455623953
239.6336087818513,1.131156918370466e-05,115.33135254547,3.378971685584618e-05,116.3871540033565
241.2205863234529,3.967518074897375e-05,120.0005396250489,1.457523185027171e-05,135.6471860426775
242.8075638650546,6.17842060020076e-05,139.8621000647946,1.672199153527671e-05,28.42480943755435
244.3945414066563,7.796440111640249e-05,158.6599122543542,3.013424339481239e-05,52.07981866148648
245.9815189482579,9.038285525169001e-05,177.9461812398978,2.878321035220075e-05,61.56994427788681
247.5684964898596,8.920119948955544e-05,18.65082189904751,1.599919304799697e-05,74.88029043113978
249.1554740314613,8.198558913107633e-05,48.06653749649175,1.300585030763097e-05,171.507453123038
250.7424515730629,9.682181192832107e-05,77.93085942587176,2.913552500157774e-05,25.71007860864558
252.3294291146646,0.0001174702844761511,95.67654886632042,3.12377724722232e-05,38.33563471559567
253.9164066562662,0.0001254729404525765,106.6493219190682,2.619197386138637e-05,39.9871114394146
255.5033841978679,0.0001166747483220217,120.3461893284671,2.315263557533634e-05,60.71990903975409
257.0903617394696,7.998420694653037e-05,140.8381217122275,2.928132280999315e-05,88.34627337965865
258.6773392810712,3.632272660949219e-05,0.6985059096735272,3.203353971636607e-05,88.44827453837712
260.2643168226729,3.645101076311592e-05,61.32302832924277,3.14158315390487e-05,79.83581189662233
261.8512943642746,5.549609785092125e-05,94.24248202469229,2.76963313958268e-05,62.10703508389076
263.4382719058762,6.745262529059508e-05,121.8075643050121,2.308460813149356e-05,18.3549502984725
265.0252494474779,6.998834887681552e-05,139.3521160282395,3.037247438322413e-05,153.1439803417516
266.6122269890795,7.862820086781257e-05,150.0640231140527,4.63636788059796e-05,130.5633333828269
268.1992045306812,9.124485184142511e-05,162.0735286744754,5.933275720160847e-05,120.5180453754187
269.7861820722829,9.282150926986159e-05,173.2981002923361,5.402001138002194e-05,121.3215521542893
271.3731596138845,8.134282591189104e-05,7.816818946984265,4.014144389797723e-05,138.695149580311
272.9601371554862,6.925881516226499e-05,32.86808594879977,2.995261826517374e-05,0.7271498277060536
274.5471146970879,6.768523643909866e-05,56.10263023214346,3.613954019506032e-05,54.14625757725398
276.1340922386896,6.947712171947593e-05,58.66899980113362,3.946919507488347e-05,63.84100738037755
277.7210697802912,7.010021335693962e-05,47.88749173663125,2.51469826348529e-05,56.76327415164167
279.3080473218929,6.682642070132091e-05,32.28646325163596,1.043502344167671e-05,59.67525191770074
280.8950248634945,6.258833659640254e-05,17.41508436622104,5.603032890093716e-06,142.0287821399359
282.4820024050962,4.94901562024877e-05,6.272614047390775,1.379702219224968e-05,112.7615392081069
284.0689799466979,3.780191405344778e-05,150.2671256828902,3.985932089274814e-06,117.2327923839892
285.6559574882995,5.049511340030997e-05,116.5889171258804,7.201523660507732e-06,96.48136517670429
287.2429350299012,6.15740157695145e-05,100.1141133894773,7.383907172704007e-06,36.24420950629219
288.8299125715029,6.659176906446742e-05,84.8375001161475,1.684886945633747e-05,179.8397171199676
290.4168901131045,4.148971789483394e-05,65.20860482327329,2.192431653138282e-05,158.1802920830102
292.0038676547062,2.328782570892531e-05,136.4912288028162,2.725775457475095e-05,123.356083665243
293.5908451963078,4.873214979676982e-05,98.33221836753076,3.405767520125464e-05,86.74135293255405
295.1778227379095,5.196468625382478e-05,83.81214596755795,4.747256375334814e-05,58.86333638822729
296.7648002795112,3.328508401653786e-05,63.88832057870822,5.818558158328127e-05,44.81092287752307
298.3517778211128,1.485245211090618e-05,138.7889980743265,5.392864806989804e-05,37.03949816509389
299.9387553627145,4.514754264624154e-05,82.13075114906597,3.243519999202529e-05,26.37175739185789
301.5257329043162,6.330351237330981e-05,74.62997552110446,1.752298612584833e-05,154.9356963763511
303.1127104459179,5.920810332769813e-05,80.71369676342715,2.057517898260202e-05,113.4496024495477
304.6996879875195,4.806923464523257e-05,91.03590768197873,2.097803536857459e-05,102.3668682566956
306.2866655291211,5.001470784786361e-05,103.1509387829773,1.462611556117508e-05,136.8867810493695
307.8736430707228,6.941274036656633e-05,112.1097729100989,1.538852533920043e-05,27.87297920835809
309.4606206123245,7.961926171314074e-05,115.0687475084795,1.546445099704253e-05,56.59973434318188
311.0475981539262,6.832623617640085e-05,118.6489562074211,1.389583364703907e-05,77.57383962066703
312.6345756955278,4.305526977190899e-05,129.6781123558105,1.172177195370879e-05,95.19472010985859
314.2215532371295,2.213874492646624e-05,9.484287190817923,7.458358607011817e-06,145.7876182161615
315.8085307787312,3.951224546525839e-05,58.81365381627801,1.426620417899628e-05,14.74784025744904
317.3955083203328,3.330778333375034e-05,60.36233614755785,1.879780064010051e-05,51.71353461991478
318.9824858619345,1.252832981791799e-05,140.9354240901048,2.179908257235488e-05,88.48572951243436
320.5694634035361,4.147504700455513e-05,86.3689902928284,2.03399460905607e-05,120.2492283503305
322.1564409451378,6.774193308987254e-05,69.69238362260509,2.269241507970268e-05,167.2869071376469
323.7434184867395,7.549795943587171e-05,60.18729319676995,3.587403132636539e-05,24.50129290398088
325.3303960283411,5.421513604849153e-05,44.08775868713371,4.228723222201244e-05,34.7324936239679
326.9173735699428,4.293499791626301e-05,14.87996003960461,3.277758613747433e-05,18.75405989969552
328.5043511115445,4.266268490828545e-05,174.2627468291143,2.940557459329417e-05,168.9741608153606
330.0913286531461,4.080384519310766e-05,160.0874819515208,3.071562905614349e-05,171.4175024841404
331.6783061947478,4.493926894202457e-05,160.8905404793601,2.814511450767399e-05,25.12142093720383
333.2652837363494,3.812103549237442e-05,1.251145205055573,3.871178594560028e-05,75.33192120292284
334.8522612779511,3.335651368826067e-05,66.87250132944821,6.049551325682862e-05,98.1795284620614
336.4392388195528,4.709735631185358e-05,96.64158239693276,7.217981104646048e-05,120.5004864506181
338.0262163611545,4.950083238537644e-05,98.06322084971711,8.141592027613193e-05,144.5732344356372
339.6131939027561,4.271124059341432e-05,92.62832311598818,8.256744645978219e-05,160.8751280708956
341.2001714443577,2.397949455375822e-05,55.27013094327227,7.018189830844889e-05,172.2968872717422
342.7871489859594,3.651622915523536e-05,176.4045630794109,4.836099765990487e-05,3.876144886927629
344.3741265275611,5.114371636897867e-05,171.8618463646609,2.891152202476491e-05,26.37513912811465
345.9611040691628,5.783803181012424e-05,11.21204088269447,2.198441710073622e-05,61.18378054358341
347.5480816107644,6.573177954783657e-05,30.81051730100099,2.346796430282826e-05,69.57660298954971
349.1350591523661,5.910475300338896e-05,36.93171831180224,2.423230077961822e-05,54.32303186809505
350.7220366939678,4.597472041505017e-05,50.96524060072535,2.680172346818425e-05,43.66637521706853
352.3090142355694,3.874742406280694e-05,78.62390946069425,3.492899093675131e-05,44.42774796396792
353.8959917771711,3.953133455247931e-05,99.04076145690289,4.041383022483627e-05,54.51850322397301
355.4829693187727,4.461723569181385e-05,104.8148031792121,3.846113292232477e-05,77.82514714412024
357.0699468603744,4.658029535916309e-05,101.0018857436013,3.849665514330438e-05,110.7068092610326
358.6569244019761,4.566178528250883e-05,92.55789741829635,4.35586668349951e-05,145.7199587348366
360.2439019435777,3.423823717031819e-05,91.48488910999497,5.310744449937939e-05,176.7846281015258
361.8308794851794,2.723845734945085e-05,109.9427216248819,5.061437190973951e-05,12.99373916266583
363.4178570267811,4.140033675712899e-05,117.2283543965059,2.129666022570968e-05,17.45551729614808
365.0048345683827,5.539209135971527e-05,109.1000440480582,1.652633540477104e-05,42.88745517431413
366.5918121099844,6.211858207895886e-05,106.0774313579557,4.9684679759873e-05,39.91607279493586
368.178789651586,6.346468082250876e-05,107.5514725558999,7.509418299196709e-05,38.81750657696737
369.7657671931877,4.534533442505257e-05,93.52353124209951,8.39283043547026e-05,38.34795234459339
371.3527447347894,1.388288620977583e-05,27.09092651452114,7.702516761575404e-05,32.6708653511849
372.939722276391,2.721357033285069e-05,126.5785358261239,5.3937151666358e-05,19.83891759711108
374.5266998179927,4.381396396957701e-05,140.1009480957405,2.551791819335515e-05,176.3037844253633
376.1136773595944,5.803806457107187e-05,133.0166522590157,1.881373642145846e-05,121.2805180018957
377.7006549011961,5.170760502033614e-05,108.6193303633786,3.418020812998662e-05,96.21976317013343
379.2876324427977,4.811305003708987e-05,80.54140675176029,4.5893151921996e-05,96.72452006411496
380.8746099843994,6.403177065929037e-05,64.4159161288746,4.096033828333908e-05,110.1224903133057
382.461587526001,7.487134272254861e-05,55.75524358856021,3.286856070129587e-05,137.2097701867644
384.0485650676027,5.682171584455196e-05,55.34330108188868,2.892895040517207e-05,161.295320200395
385.6355426092044,1.230130939653334e-05,54.84575946495259,2.107475910416532e-05,12.48740307720951
387.222520150806,2.961500370522721e-05,65.32597774649527,2.675421719168474e-05,56.01360645253565
388.8094976924077,4.451751528432813e-05,63.95469294690135,3.160134549470634e-05,81.0680576934765
390.3964752340094,4.804270425944431e-05,84.8172883790608,3.214000634161158e-05,108.2647369725467
391.983452775611,6.044440081275451e-05,111.0320233970675,3.124272263731125e-05,117.9987104854639
393.5704303172127,6.202335515089247e-05,130.4522411959003,1.301779378683976e-05,141.9317428408319
395.1574078588143,6.749358018996382e-05,144.3422228225352,2.526980312251602e-05,101.4070606688827
396.744385400416,6.570824974286735e-05,155.3168036004911,5.075868003895745e-05,114.2970261523826
398.3313629420177,5.809548598834344e-05,16.36952676839052,5.544396830668989e-05,111.8050110210704
399.9183404836193,8.024488153105364e-05,42.8947627904825,3.907368488017521e-05,109.4449417744385
401.505318025221,8.9890018133495e-05,48.74691352505412,1.219458394180149e-05,70.38175528198441
403.0922955668227,8.010339779312796e-05,55.99420855586074,2.265913192397182e-05,157.5084768138109
404.6792731084244,4.540760190342225e-05,68.40466328925019,3.396378232955453e-05,120.6051048543305
406.266250650026,7.67355100423141e-06,141.2942634912528,4.588140824441915e-05,102.9465038869222
407.8532281916276,2.743083311949695e-05,64.47825344987257,3.898858561663928e-05,107.515177525871
409.4402057332293,3.656755091193005e-05,77.07870776960179,1.797578055952481e-05,125.6535707458076
411.027183274831,3.473248233250926e-05,118.2609943323357,1.224573580759663e-05,24.73555593515304
412.6141608164327,5.903203634018409e-05,159.5447580846642,3.563961265478703e-05,50.68903672320904
414.2011383580343,7.456488048621047e-05,174.3979537783787,4.923948028125758e-05,63.11091818259715
415.788115899636,6.150119112975926e-05,5.047189141096062,3.615551525651272e-05,86.09655857520784
417.3750934412377,3.733099393547004e-05,3.954770554449905,2.310714822897562e-05,132.1330948859821
418.9620709828393,1.130617547295498e-05,151.846369969094,2.478661049735459e-05,3.32825571981982
420.549048524441,2.93201511367844e-05,17.47366169838115,3.224304286949559e-05,42.25112421278124
422.1360260660426,5.77059247221391e-05,22.48724814229551,4.104866727419482e-05,80.18981841149717
423.7230036076443,5.689952142982369e-05,27.44310137485627,5.115620092002711e-05,107.6099007217788
425.309981149246,4.633659458847851e-05,29.27685019635813,4.839299261446199e-05,122.8812945656779
426.8969586908476,4.044486338112206e-05,48.26567599657741,3.504004284790146e-05,138.0428478591407
428.4839362324493,2.875021327888921e-05,63.67857024693654,1.721384140566518e-05,159.7050358284505
430.070913774051,2.658200280106042e-05,48.30201596805915,5.257798743991223e-06,73.26733552814711
431.6578913156526,3.672405823441716e-05,28.36380785935469,9.655405623817995e-06,151.626303131484
433.2448688572543,4.795222927220323e-05,7.14116349240212,1.718954408905298e-05,157.0633585804823
434.8318463988559,6.056045918376975e-05,4.3938318797606,2.657458440328454e-05,156.7956725632627
436.4188239404576,5.403628927930694e-05,6.196323691862331,3.301908093293994e-05,164.0939981988121
438.0058014820593,3.45906351280497e-05,177.7902701943338,3.407880535679756e-05,165.3346910681859
439.592779023661,2.315899432942034e-05,159.2655652727046,2.821514316807499e-05,3.084940337314631
441.1797565652626,7.837359112833765e-06,156.335056078302,2.888472721712854e-05,38.46576750991574
442.7667341068642,1.123520768885248e-05,149.4992027747601,3.201085475453859e-05,44.22824357175467
444.3537116484659,6.801903644813138e-06,161.6924414497152,2.769213016853729e-05,19.90468619836343
445.9406891900676,5.526414462089148e-06,27.87277282772327,2.39732740577772e-05,167.9474542387696
447.5276667316693,1.436178470370299e-05,44.99761255364671,1.919075737198274e-05,163.6129051644347
449.1146442732709,2.963077295771843e-05,43.8358238861499,1.608376791164877e-05,170.0410150171182
450.7016218148726,4.787073682969282e-05,43.40191643749912,1.0261747615618e-05,175.6786330812634
452.2885993564743,5.244741235277463e-05,45.19734799687058,6.535897899458741e-06,13.38003266500898
453.8755768980759,3.674979991234538e-05,53.35929404787841,2.328330887426392e-05,146.4451381519897
455.4625544396776,1.494510982311747e-05,44.50470653491876,5.60285755938938e-05,134.7359609938003
457.0495319812792,1.281711559535661e-05,139.4158123727568,6.834472658436286e-05,130.1057006110924
458.6365095228809,1.872442891892264e-05,87.98010855325018,6.144118544208955e-05,130.0000774843844
460.2234870644826,2.604054599446642e-05,52.17500906915733,5.601704469688225e-05,130.47216816518
461.8104646060842,2.554641268261531e-05,25.44737532301443,5.0883558703451e-05,111.5713987307951
463.3974421476859,2.075649445494384e-05,27.47194863114434,6.109026277432659e-05,77.87498865563323
464.9844196892876,2.668554016452882e-05,40.28451233666959,8.671079142579674e-05,70.5024607263036
466.5713972308892,3.052406440361248e-05,4.682299170555156,0.0001070743594563464,77.77272880422498
468.1583747724909,3.183006660488254e-05,142.2557622294331,0.000109931863174997,85.09120479245345
469.7453523140925,2.93370487180894e-05,117.5226704045931,9.4475656004655e-05,97.16035656769147
471.3323298556942,2.949074399067354e-05,109.0445544100222,7.546918747482564e-05,119.625716722202
472.9193073972959,2.231685643515204e-05,95.12515564720324,6.221108865685653e-05,142.2319212734372
474.5062849388975,2.322068005405512e-05,16.28901814822689,5.899163992081202e-05,155.9214335227991
476.0932624804992,3.836681621756868e-05,173.8723642033274,5.313962781561345e-05,166.5565773330015
477.6802400221009,2.978506770711139e-05,165.1353872669798,3.779414313688413e-05,176.0651247925346
479.2672175637026,1.685950832667281e-05,169.5948387600372,2.99802211493469e-05,172.1144688511764
480.8541951053042,1.057909232295466e-05,86.78329713042203,2.420454468545672e-05,14.2584441648644
