Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
231.698721073843,2.551280908202046e-05,179.728432031415,4.726463028295931e-05,116.642488446991
233.2856986154446,1.658018065132128e-05,49.8958793284478,7.634887526924689e-05,126.6159279204009
234.8726761570463,3.715507682719818e-05,40.01187329417399,7.397576923061736e-05,122.4864175080903
236.4596536986479,3.229541386070774e-05,31.59252894823545,3.538994952205973e-05,109.1152891627847
238.0466312402496,3.12544326338342e-05,173.1887474127463,1.436614470616759e-05,36.12246454273414
239.6336087818513,3.984642865259849e-05,149.6346431543993,4.805686238890666e-05,49.13318498294863
241.2205863234529,5.905167041284865e-05,147.0848089504351,7.232294874607377e-05,51.17215390201802
242.8075638650546,9.023398200285547e-05,154.8505006756448,8.591271242797368e-05,53.36090895239681
244.3945414066563,0.0001080451903767639,154.2470265815139,8.33768547200963e-05,47.16794855370075
245.9815189482579,0.0001062115543316881,140.9031750720518,6.626461232316049e-05,163.1884158799322
247.5684964898596,8.620835455405266e-05,123.936927587277,0.0001659853398307121,104.0255987953009
249.1554740314613,6.464549467150959e-05,100.905005583033,0.0002298292167372507,94.35774722395641
250.7424515730629,6.259272387440496e-05,71.50637935342468,0.0002504586613146114,94.13257388263231
252.3294291146646,6.258917015006384e-05,44.62614489098867,0.0002427795242067509,83.57898423506023
253.9164066562662,5.346622421075189e-05,33.17658691921701,0.0001512418488100792,58.07497169776417
255.5033841978679,4.29482136384044e-05,43.07706655793557,7.512753639763916e-05,9.04335538850877
257.0903617394696,2.925868437327132e-05,49.40680322972264,6.649689482997114e-05,146.470110605535
258.6773392810712,1.345758721475679e-05,50.23399352697415,6.341210624177137e-05,133.5225489802363
260.2643168226729,9.610592522376344e-06,107.1227021695855,4.691820191603795e-05,124.5204785134704
261.8512943642746,1.794882423290216e-05,126.6444649580866,3.931752229872353e-05,131.5750363671006
263.4382719058762,3.143463675524076e-05,105.962937847262,4.249993090095456e-05,168.3661482468766
265.0252494474779,4.99822795561205e-05,91.54291341831319,5.598730744387675e-05,8.580254484127318
266.6122269890795,6.147804335887176e-05,87.17064283182479,6.363305062988367e-05,175.4598860466961
268.1992045306812,5.901442691881124e-05,92.67550826316102,6.379536410622279e-05,165.2588034661967
269.7861820722829,3.086774378061975e-05,98.36662620577212,6.614497176567103e-05,162.1623952463667
271.3731596138845,1.730670974678042e-06,31.41042922448472,8.557825368042286e-05,154.1053634074032
272.9601371554862,3.080156915082904e-06,80.55540565350833,9.822401706761026e-05,153.1151827785443
274.5471146970879,1.036128849426932e-05,18.06823454332727,9.777174899942594e-05,155.6221863826887
276.1340922386896,2.14141090911131e-05,15.0709806002649,9.54628308751645e-05,158.8884483013937
277.7210697802912,2.091014998083093e-05,76.82438730882535,9.475127478011563e-05,156.6971190118564
279.3080473218929,3.752371529980813e-05,137.9430440233428,7.044080222783241e-05,149.3424110732695
280.8950248634945,4.594888999486295e-05,171.2849049185635,2.272035087164446e-05,163.7351399068136
282.4820024050962,5.799855007623461e-05,179.8803392228151,1.493960899450399e-05,74.77081029477998
284.0689799466979,5.330663135536537e-05,0.8568510777888754,1.700732156095295e-05,136.7970472344675
285.6559574882995,1.99845076893807e-05,45.63632987632361,1.928068027172092e-05,135.7083167828045
287.2429350299012,2.489936005627799e-05,137.0920936415949,2.518298369597543e-05,49.128018446955
288.8299125715029,3.736057970464539e-05,145.2491097000992,3.781989951036899e-05,16.80011633978993
290.4168901131045,5.46390905672897e-05,141.8633561133194,2.769257582487355e-05,0.2271536180833418
292.0038676547062,4.15040901680304e-05,163.5871497772099,1.032497983966519e-05,46.28393467916766
293.5908451963078,3.055186002689541e-05,70.49601439048898,1.971948002105982e-05,160.0352762999957
295.1778227379095,6.263311497549617e-05,113.6325637211814,4.017625833488212e-05,96.64648341599755
296.7648002795112,0.000107397178145348,122.8746522194658,0.0001782419229190713,137.8102995479294
298.3517778211128,0.0001418724071037481,128.8387726710889,0.000286637690017633,143.3046757798634
299.9387553627145,0.0001435613993835247,139.6220911557263,0.0002862471420257617,142.11709609525
301.5257329043162,0.0001258772635484122,150.6278604115696,0.0002627246534654395,144.2361664586642
303.1127104459179,8.833094096493118e-05,155.4510802327254,0.0001613054274606188,150.3578818047248
304.6996879875195,3.029372462355405e-05,135.1160236394799,3.770470024787176e-05,24.88447871567831
306.2866655291211,4.75326887580898e-05,26.45037977095962,7.372746168828331e-05,65.98308905369517
307.8736430707228,8.575682135093739e-05,19.09984783048088,9.231680845304289e-05,46.01906720859931
309.4606206123245,9.990841598931487e-05,23.37464094597235,6.314199745602831e-05,32.28127453702398
311.0475981539262,8.501565713230109e-05,33.8012723586408,2.228235748549807e-05,168.8993395033693
312.6345756955278,4.572222114795853e-05,58.24847639769263,3.9879308316797e-05,53.17135898667186
314.2215532371295,3.535407879505857e-05,111.9698571962741,8.423993548037961e-05,27.68672741246987
315.8085307787312,4.77063509047124e-05,130.2473485181593,9.626814826128937e-05,19.43480333768172
317.3955083203328,4.859048936559153e-05,141.5636295166302,7.623153344206885e-05,14.73835525681557
318.9824858619345,4.33331534922591e-05,164.1295912694567,4.978575615407649e-05,6.008822548154102
320.5694634035361,4.977199064273512e-05,12.85881113959269,3.260780174016304e-05,35.04150419029522
322.1564409451378,6.561415234498943e-05,33.01605649636981,4.680138069152494e-05,84.95500801515074
323.7434184867395,6.631013001328386e-05,46.62465264044118,5.407081105206638e-05,114.3371534144587
325.3303960283411,4.932893291049506e-05,54.5715984169312,6.200074296363403e-05,120.8105432819702
326.9173735699428,1.963697965697781e-05,50.05701298364598,6.781876147137331e-05,107.1453285007617
328.5043511115445,2.966467141811937e-05,28.11620647713896,6.600976038676803e-05,111.8033228985634
330.0913286531461,6.612801589936813e-05,25.90942031646347,6.141766095436977e-05,123.8165541020001
331.6783061947478,7.327948986806666e-05,32.08161770993797,4.732245047182627e-05,141.2141349181221
333.2652837363494,6.374040896731818e-05,31.57039639500833,5.5805071613171e-05,179.6613676444648
334.8522612779511,3.280546917669396e-05,2.248381452901221,7.656604654082825e-05,13.88569040999729
336.4392388195528,1.747687125020699e-05,117.4209108880515,8.277914823842413e-05,19.84421757008503
338.0262163611545,2.20392790229798e-05,64.2683541525036,7.750533806533115e-05,12.93534910760541
339.6131939027561,3.712686415274715e-05,62.74661455839914,7.034440279957411e-05,176.4451472497248
341.2001714443577,2.935906158477987e-05,90.52157715033243,5.764518529664147e-05,173.6557038471191
342.7871489859594,2.178027053690728e-05,133.7276532281591,4.294977713436245e-05,5.102551908447024
344.3741265275611,3.367883150948801e-05,113.4959527299395,4.791860257969222e-05,59.26579158632171
345.9611040691628,7.274571178703643e-05,108.7746743656969,0.0001529280300761832,94.69574216364761
347.5480816107644,8.91002356324941e-05,107.4737010037448,0.0003014331302721726,98.24118086789343
349.1350591523661,7.856767961518536e-05,92.09052241237829,0.0003656495480172599,97.29819517372569
350.7220366939678,6.85251624092107e-05,77.42393962848206,0.0003554497647045009,97.40852847887399
352.3090142355694,3.380675027387039e-05,64.35335245777307,0.0002958946519680257,98.29718913721567
353.8959917771711,9.692317600783061e-06,95.25152658027092,0.0001531142200192612,97.9022156693234
355.4829693187727,2.620124584238549e-05,33.88431581491854,1.663690725112347e-05,102.4050303719385
357.0699468603744,3.065603580762875e-05,1.849440567599894,3.727544123868419e-05,85.12895100335049
358.6569244019761,3.865794788265896e-05,160.8213124891865,3.495866663517207e-05,97.38811295785106
360.2439019435777,4.775706418331013e-05,146.3576957795988,3.412507084434638e-05,132.2682801987523
361.8308794851794,3.277398483700498e-05,131.34192592577,4.114213820210104e-05,132.1597786157776
363.4178570267811,1.501768788148008e-05,92.10039504755305,4.659527623436965e-05,125.0754173096078
365.0048345683827,2.305160156405257e-05,51.20253298497416,7.270642316460419e-05,131.1383726273804
366.5918121099844,4.24214281289034e-05,15.39843446411621,0.0001036939142579641,126.4900227430196
368.178789651586,6.953877006226641e-05,2.243017572374297,0.0001146057850068182,113.7359855921971
369.7657671931877,6.427542543678192e-05,8.515013163634633,0.0001100000137847627,108.7914213289875
371.3527447347894,3.79128608747707e-05,2.383385381149532,7.255899238189601e-05,104.8616400407942
372.939722276391,2.888623771205086e-05,164.9745484267891,3.437086026375154e-05,39.36632366007678
374.5266998179927,2.262125216595959e-05,25.21393445761305,5.933576717822757e-05,168.9964839904517
376.1136773595944,3.021630016212177e-05,69.05002713846743,6.891694570191988e-05,152.4411737300134
377.7006549011961,3.006282952510722e-05,72.14619863261916,7.048085147550361e-05,145.4697212021813
379.2876324427977,1.240038819257751e-05,65.30264365027485,5.326812423286328e-05,147.5603211886466
380.8746099843994,1.821768825858792e-05,81.24663372307822,2.216541299855661e-05,144.0614889292277
382.461587526001,5.65159331092277e-05,89.79303511392438,5.197729511425042e-06,163.3112097775266
384.0485650676027,9.116633572256836e-05,102.8969662327309,2.306181806539091e-05,144.9093411320423
385.6355426092044,9.287077590224123e-05,115.1517143103993,3.019005529680207e-05,150.1349078967559
387.222520150806,6.216967260671908e-05,127.6088984869116,2.751192741396119e-05,150.3438956886115
388.8094976924077,3.73699925034508e-05,155.2507777296642,2.386160087194141e-05,157.1497769087079
390.3964752340094,3.27348983603214e-05,15.60260726718535,1.790959815247592e-05,151.8804628391806
391.983452775611,2.798177602152726e-05,26.15173915655648,1.793140329757321e-05,92.26545616861995
393.5704303172127,3.564262795324477e-05,173.7509049031076,3.641017223610168e-05,86.89533645362491
395.1574078588143,5.605974826254849e-05,170.0696738849035,7.007069064010291e-05,117.830812351825
396.744385400416,5.992218425745221e-05,177.5547521165906,0.0001537185186303761,149.7598423961651
398.3313629420177,5.838576084534546e-05,8.24764013870473,0.000232073357899824,163.7616195126373
399.9183404836193,6.334261673794114e-05,21.15382642511127,0.0002255869576551247,169.7003855352364
401.505318025221,6.126014735761178e-05,29.44399738098896,0.0001873929160053574,172.2034721509173
403.0922955668227,4.521254735150111e-05,18.38315815848627,0.0001003681111881842,177.5279217543741
404.6792731084244,3.960454516634317e-05,158.8539008415464,3.197690702495646e-05,160.5826215574818
406.266250650026,3.705843404406355e-05,137.3128322375041,9.740092215601481e-05,176.1987042058198
407.8532281916276,2.991313399111802e-05,132.4889790174304,9.826575016351321e-05,166.9057747089876
409.4402057332293,3.376464768042584e-05,160.5992139432522,0.0001022108812310268,145.5984225944189
411.027183274831,5.232501741566732e-05,26.68579650703641,0.0001155680349418891,130.8350322081495
412.6141608164327,7.626716994353097e-05,46.74962712530565,0.0001273439877975846,118.3060670831414
414.2011383580343,7.515661335978176e-05,50.05748937961842,0.0001221482790822363,106.0646811388921
415.788115899636,4.967247389865692e-05,60.76952406544162,9.159211746837928e-05,92.73591918376103
417.3750934412377,2.392307058415203e-05,133.4739101069005,6.163035646090301e-05,73.22910315819209
418.9620709828393,5.485466694784233e-05,8.008081829141986,4.656647407884004e-05,32.36363200174094
420.549048524441,7.535843047614084e-05,12.95277241996316,5.30821103223774e-05,160.9777056234587
422.1360260660426,7.911995050084233e-05,10.29078572342718,6.133188227951162e-05,143.9031493005808
423.7230036076443,5.997787906978186e-05,3.523943097646794,5.669725854831485e-05,143.1587510799972
425.309981149246,1.267645936927507e-05,140.0697952588046,3.959409776488846e-05,117.8051862952133
426.8969586908476,4.013576118200844e-05,16.73043266002098,2.786696592188556e-05,67.18866026124687
428.4839362324493,5.829328015154896e-05,2.449855107316218,1.905453543485815e-05,24.03055238142568
430.070913774051,5.626515272126315e-05,167.1932331036581,2.095705068152269e-05,168.7964534425454
431.6578913156526,3.734776567816588e-05,135.1030314575957,1.650329561153738e-05,173.6718038350568
433.2448688572543,3.545387972659761e-05,53.47198435029604,5.866841756685111e-06,85.2325314682831
434.8318463988559,4.347915601515368e-05,5.222262455877217,4.826146570603717e-06,123.7637012548852
436.4188239404576,4.146556367019652e-05,125.1337800317737,1.779267216234426e-05,14.95045800401339
438.0058014820593,5.874114092960294e-05,90.85965438495354,5.264941567875378e-05,4.293991572363826
439.592779023661,6.151795982745203e-05,77.05624810988253,8.563825546504732e-05,168.0890944431602
441.1797565652626,4.744443675092223e-05,59.77096670425831,9.863089758344547e-05,152.7529915406002
442.7667341068642,2.880596332378178e-05,46.31406770575526,8.461319482114219e-05,139.6022988703727
444.3537116484659,9.504311413085869e-06,23.28187471815786,6.991054285825379e-05,107.5849115708911
445.9406891900676,1.625987798218161e-06,124.5897233396903,0.0001575959405154385,65.00975385378354
447.5276667316693,1.295323714179052e-05,126.5630232555587,0.0003037332348446299,56.77870164055443
449.1146442732709,1.500788358762958e-05,134.7019465663672,0.0003500101438963342,55.90126684693324
450.7016218148726,3.284645675187364e-06,86.7873525214376,0.000332605270725631,57.27106700796622
452.2885993564743,1.275775752355068e-05,161.3284615970694,0.0002822702579969332,60.70612256082148
453.8755768980759,3.062511627438578e-05,137.4198700168134,0.0001555685307603595,71.26099586513973
455.4625544396776,4.804398465301773e-05,123.2236663658184,7.439783502286293e-05,108.0548644456241
457.0495319812792,6.440672996027257e-05,106.3873307506254,8.025205212931958e-05,122.4453794462884
458.6365095228809,5.97978494385436e-05,103.3599106477611,7.853563919500212e-05,113.7798159159778
460.2234870644826,1.367184208602519e-05,104.6329497846599,5.850465786979221e-05,103.1302527943145
461.8104646060842,4.040463831427504e-05,123.6443160648426,2.955099621882532e-05,100.1714256841046
463.3974421476859,8.057640308780696e-05,120.1083134124143,1.574912402313886e-05,122.8254236999166
464.9844196892876,0.0001120352865063641,116.3563077381299,4.75192979764457e-05,133.0661527375541
466.5713972308892,0.0001133087056125464,117.4299493465284,5.072433424552781e-05,143.6539717789589
468.1583747724909,8.454496416808655e-05,108.4813051017125,5.785133228357679e-05,137.5718220237698
469.7453523140925,6.114605710899847e-05,82.32264193587353,7.690002740844071e-05,137.9370767877121
471.3323298556942,4.244024961367979e-05,51.39476235718592,6.078069973183835e-05,133.1621470879316
472.9193073972959,2.52402832884603e-05,16.29147525688759,3.987226458345024e-05,83.26798659483082
474.5062849388975,2.664465610393818e-05,105.8668533248845,4.276629047444635e-05,59.4144368673528
476.0932624804992,5.975344406991511e-05,87.78436691468886,2.797832396211068e-05,35.87106168714479
477.6802400221009,6.068036766120849e-05,73.56643627798813,2.829867529017709e-05,155.8075518654556
479.2672175637026,4.855498056456107e-05,44.48012826525226,3.482527467360335e-05,118.4749578749381
480.8541951053042,2.86883445556872e-05,18.64310141654503,4.808189114707151e-05,107.2492681061431
482.4411726469059,2.098483707196646e-05,96.27533825012533,7.428939932490983e-05,111.7921345457029
484.0281501885075,5.532590046149967e-05,51.6592117564976,0.0001014348855150805,129.0333395378504
